source,x,y
bible,0.28390994668006897,0.06942674517631531
bible,-0.19498196244239807,0.6376839280128479
bible,-0.03665700554847717,0.3629598021507263
bible,-0.06050320714712143,0.757319450378418
bible,0.42319825291633606,-0.2987757623195648
bible,0.49120548367500305,-2.2538094520568848
bible,0.26444241404533386,0.22609993815422058
bible,0.49388575553894043,0.3612615764141083
bible,0.3343064785003662,0.29658249020576477
bible,0.17896568775177002,-0.364471435546875
bible,0.8564110398292542,0.24080590903759003
bible,0.6162915229797363,-0.3661119341850281
bible,-0.20447927713394165,0.8681744337081909
bible,0.12755241990089417,0.41745978593826294
bible,0.20851458609104156,0.5434900522232056
bible,-0.2848798632621765,0.5546589493751526
bible,0.7295235991477966,-0.10043588280677795
bible,0.37010908126831055,-0.2497442364692688
bible,0.10465037077665329,0.09720355272293091
bible,0.3749876320362091,-0.6168255805969238
bible,0.1691412478685379,-0.48196083307266235
bible,0.6082876324653625,-0.04139192774891853
bible,-0.15210165083408356,0.14791984856128693
bible,-0.10412906110286713,0.42087578773498535
bible,0.19952239096164703,0.030917057767510414
bible,0.43363967537879944,-0.28903546929359436
bible,-0.5537168383598328,0.28776514530181885
bible,-0.3201412558555603,0.4680652618408203
bible,0.4152091443538666,0.4153044521808624
bible,0.15508770942687988,0.2565350830554962
bible,0.3307438790798187,0.21834269165992737
bible,0.5832148194313049,-0.2783089876174927
bible,-0.07176166772842407,0.6859580278396606
bible,-0.7371827363967896,0.49918287992477417
bible,0.18689288198947906,0.2869282066822052
bible,0.40951284766197205,-0.3799397051334381
bible,0.05480680987238884,0.3103896975517273
bible,0.21388857066631317,-0.04915420338511467
bible,0.25248202681541443,0.3277788460254669
bible,0.25129666924476624,-0.10679927468299866
bible,0.3342415690422058,-0.08595574647188187
bible,0.4084823429584503,-0.32463669776916504
bible,-0.09945286810398102,0.10253585875034332
bible,-0.2962566912174225,0.6148598194122314
bible,0.3740776777267456,-0.4490233361721039
bible,-0.2263443022966385,0.8627849817276001
bible,-0.21135921776294708,0.4709518849849701
bible,0.32936564087867737,0.20379343628883362
bible,0.07549408078193665,0.032658934593200684
bible,-0.006333786994218826,0.4591423571109772
bible,0.3346291184425354,-0.19183306396007538
bible,-0.3338554799556732,1.0406215190887451
bible,-0.015894073992967606,0.475633442401886
bible,0.1636413335800171,0.3718564808368683
bible,0.1342209130525589,0.1779007762670517
bible,0.198398157954216,-0.21630392968654633
bible,0.1484343260526657,-0.8663128018379211
bible,0.19799764454364777,0.1532030999660492
bible,0.7211766242980957,-1.4212900400161743
bible,0.32089763879776,-0.41410428285598755
bible,0.5144343972206116,-0.487761914730072
bible,0.4686455726623535,-0.6237193942070007
bible,0.09256196022033691,-0.00039566541090607643
bible,-0.07992345094680786,0.7218299508094788
bible,0.11877425014972687,0.6086839437484741
bible,0.06426260620355606,0.35309329628944397
bible,0.5424746870994568,-0.6237504482269287
bible,-0.46228665113449097,0.7736464142799377
bible,0.07472891360521317,0.5975550413131714
bible,0.4920702874660492,-0.2770283818244934
bible,0.5383691787719727,-0.3465690016746521
bible,0.39869940280914307,0.17629322409629822
bible,0.2261175662279129,0.12698008120059967
bible,-0.8943156599998474,0.2638818919658661
bible,0.22196154296398163,-0.13679222762584686
bible,0.2986043691635132,-0.07308018952608109
bible,0.4299355149269104,0.384175181388855
bible,-0.15245075523853302,0.629040539264679
bible,0.20976132154464722,-0.2531043589115143
bible,0.31985071301460266,-0.07947640866041183
bible,0.27395856380462646,-0.18344509601593018
bible,0.001290410291403532,0.1143142357468605
bible,-0.15143518149852753,0.3360305428504944
bible,0.1198234111070633,-0.46040400862693787
bible,0.41560348868370056,-0.10100357234477997
bible,-0.0005776457255706191,-0.04592258110642433
bible,0.6885262727737427,-0.4422524869441986
bible,0.9373137354850769,-0.3402949273586273
bible,0.4757446050643921,-0.30810418725013733
bible,0.08083542436361313,0.2548917829990387
bible,0.21831797063350677,0.13737189769744873
bible,0.9175484776496887,-0.7631030082702637
bible,-0.11152875423431396,0.41956767439842224
bible,0.3820807933807373,0.4336496889591217
bible,-0.21667927503585815,0.5305432677268982
bible,0.6874819397926331,-1.338402271270752
bible,0.09929724037647247,0.648013174533844
bible,0.5830429196357727,0.10380739718675613
bible,0.8318448066711426,-0.4836364984512329
bible,-0.06960758566856384,0.6842429637908936
bible,0.40982404351234436,0.1375410109758377
bible,0.22705280780792236,-0.11535342782735825
bible,0.29203298687934875,0.22634892165660858
bible,0.7781999707221985,-0.5835064053535461
bible,0.7584875226020813,-0.36612606048583984
bible,0.7420405149459839,0.08082128316164017
bible,0.13356377184391022,-0.3796199560165405
bible,0.041309040039777756,0.8497357964515686
bible,0.29698169231414795,0.45379748940467834
bible,-0.7758066058158875,0.3816116750240326
bible,-0.43797287344932556,0.44160160422325134
bible,-0.24640482664108276,0.43742629885673523
bible,0.2846096158027649,-0.44507142901420593
bible,0.09041233360767365,0.009793579578399658
bible,0.004454797133803368,0.40459659695625305
bible,0.301397442817688,0.3347681760787964
bible,0.293338418006897,0.8129700422286987
bible,0.7812892198562622,-0.6505714654922485
bible,0.16648083925247192,0.08329883962869644
bible,0.6817238926887512,0.7576607465744019
bible,-0.7785279750823975,0.2634375989437103
bible,0.19090108573436737,-0.21566849946975708
bible,0.28840041160583496,-0.20889751613140106
bible,0.4758972227573395,-0.4172983467578888
bible,0.14848743379116058,0.5543485283851624
bible,0.5122455358505249,0.18804815411567688
bible,0.5005629062652588,0.07519546896219254
bible,0.5133364200592041,-0.0349891223013401
bible,0.43191638588905334,-0.7634697556495667
bible,0.09504713863134384,0.23302552103996277
bible,0.2658681273460388,0.4611109793186188
bible,0.1756024807691574,0.16042740643024445
bible,0.37320998311042786,-0.004760358948260546
bible,0.39212414622306824,0.4514051675796509
bible,0.17804822325706482,0.15003357827663422
bible,-0.2300642877817154,0.4408910274505615
bible,0.06441418826580048,0.4623430073261261
bible,0.9164888262748718,-0.02520262822508812
bible,0.22469890117645264,0.5412915945053101
bible,0.17263765633106232,-0.030241673812270164
bible,-0.013056444935500622,0.7533533573150635
bible,0.6181584000587463,0.31111952662467957
bible,0.20283305644989014,0.2561860978603363
bible,0.11875305324792862,-0.27804189920425415
bible,0.17168495059013367,-0.007489030249416828
bible,0.06829158961772919,0.3453274965286255
bible,0.24623796343803406,-0.15250714123249054
bible,0.159681499004364,0.4680269658565521
bible,0.1715877801179886,0.17910073697566986
bible,0.3003344237804413,0.4119749069213867
bible,0.34055304527282715,0.1095091924071312
bible,0.36645904183387756,-0.8952794075012207
bible,-0.09764151275157928,0.4061606824398041
bible,0.20148292183876038,-0.7389889359474182
bible,-0.410825252532959,1.1203817129135132
bible,0.36714887619018555,-0.195304736495018
bible,0.8224310874938965,0.034384243190288544
bible,0.12355761975049973,-0.0404721163213253
bible,-0.7788387537002563,0.33252981305122375
bible,-0.6526162028312683,0.5363723039627075
bible,-0.3325165808200836,0.6960536241531372
bible,0.408599853515625,-0.6002424955368042
bible,-0.18292739987373352,0.7858885526657104
bible,0.09251858294010162,0.5719402432441711
bible,-0.15801244974136353,0.3559609353542328
bible,0.6254648566246033,-0.8112747669219971
bible,0.4296051263809204,-0.867350161075592
bible,0.12890392541885376,-0.3710869252681732
bible,-0.3496522605419159,0.6425294280052185
bible,0.17760221660137177,0.25141605734825134
bible,0.32136961817741394,0.3352852761745453
bible,0.14929482340812683,0.5639631152153015
bible,0.4923175573348999,-0.14884528517723083
bible,0.09520050883293152,0.223336324095726
bible,-0.8755254745483398,0.2632342278957367
bible,0.11468885838985443,0.25068262219429016
bible,0.4752732813358307,0.11027306318283081
bible,-0.041699763387441635,0.17078016698360443
bible,0.0935782864689827,0.11035735160112381
bible,0.49434342980384827,0.072455033659935
bible,0.09601140022277832,-0.09037525951862335
bible,0.02424403838813305,0.19743824005126953
bible,0.11048091948032379,0.3925611674785614
bible,0.1352880895137787,0.22627049684524536
bible,0.7979287505149841,-0.36229774355888367
bible,0.30942708253860474,0.6278742551803589
bible,0.034149277955293655,0.7536744475364685
bible,0.4843515455722809,0.12810400128364563
bible,0.006026599556207657,-0.38499680161476135
bible,0.3070358335971832,-0.13305440545082092
bible,0.41651278734207153,0.012925785034894943
bible,0.34363844990730286,-0.3684849739074707
bible,-0.09757477790117264,-0.1385173350572586
bible,0.16497065126895905,-0.011464339680969715
bible,0.12896333634853363,0.23810598254203796
bible,0.5261468887329102,-0.4287029504776001
bible,0.3178463280200958,0.5313722491264343
bible,-0.03900260478258133,0.2734229862689972
bible,0.05812627822160721,-0.22362089157104492
bible,-0.21095335483551025,0.6671962141990662
bible,-0.3107767105102539,0.2556513845920563
bible,-0.17400352656841278,0.6349467635154724
bible,-0.06457718461751938,0.7155892252922058
bible,0.15020062029361725,0.1576363891363144
bible,0.42730608582496643,-0.18365493416786194
bible,-0.5330350995063782,0.6620354652404785
bible,0.26758328080177307,0.025897471234202385
bible,0.3427495062351227,-0.11578154563903809
bible,0.5732259154319763,-0.3292847275733948
bible,-1.1390717029571533,0.8357301354408264
bible,0.08266410231590271,0.6497675180435181
bible,-0.9866144061088562,1.4074232578277588
bible,0.4745144844055176,-0.6549069881439209
bible,-0.2674197852611542,0.2019018530845642
bible,-0.1828528642654419,0.4964671730995178
bible,0.46053290367126465,0.4582363963127136
bible,-0.685706377029419,0.44551748037338257
bible,0.21252140402793884,0.6249736547470093
bible,0.5756196975708008,-0.887234091758728
bible,0.4324367940425873,-0.3354915678501129
bible,0.766209602355957,-0.8411970138549805
bible,0.1550329029560089,0.03682598099112511
bible,0.5642668604850769,-0.05848841741681099
bible,0.701466977596283,-0.18377140164375305
bible,-0.1299395114183426,0.4228520691394806
bible,0.3518834412097931,0.3320942521095276
bible,0.4167149066925049,0.1819387823343277
bible,-0.34902143478393555,0.6207496523857117
bible,0.43545225262641907,-0.3097822070121765
bible,0.3915429711341858,-0.08341925591230392
bible,0.5017143487930298,0.32265427708625793
bible,0.09439042210578918,-0.2512601613998413
bible,0.6841672658920288,-0.12041030079126358
bible,0.11503235250711441,0.6735105514526367
bible,0.3715996742248535,0.46187707781791687
bible,0.141295924782753,0.09687178581953049
bible,0.3195100426673889,-0.03971821814775467
bible,0.29514095187187195,0.33168500661849976
bible,-0.4951501488685608,0.5974761247634888
bible,-0.6250801086425781,0.34486618638038635
bible,0.6782301664352417,-0.018274057656526566
bible,0.14019079506397247,-0.93107008934021
bible,0.9681071639060974,0.5252614617347717
bible,0.0544453002512455,0.30904319882392883
bible,0.4686180651187897,-0.10975654423236847
bible,0.1610642820596695,0.03830169141292572
bible,0.07000986486673355,0.499291330575943
bible,0.1940045952796936,0.1404992789030075
bible,0.7311546206474304,0.052115485072135925
bible,0.27597588300704956,0.2803766131401062
bible,-0.7887671589851379,0.4557951092720032
bible,0.09347731620073318,-0.10177700966596603
bible,-0.1276608407497406,0.500990629196167
bible,-0.09216273576021194,0.34794676303863525
bible,-0.43539100885391235,0.43150779604911804
bible,0.2766748368740082,0.286577433347702
bible,-0.1294589787721634,0.46200039982795715
bible,0.7115188241004944,0.07067647576332092
bible,-0.0049479007720947266,0.1604238599538803
bible,0.3781176805496216,0.15020950138568878
bible,0.038202591240406036,0.6462186574935913
bible,0.6684357523918152,-0.16833767294883728
bible,0.5041226744651794,-0.46913614869117737
bible,0.1916504204273224,0.27638402581214905
bible,0.5238552093505859,-0.6498356461524963
bible,0.2997390329837799,-0.9906890392303467
bible,-0.1477205753326416,0.2657294273376465
bible,0.31532418727874756,-0.07925067842006683
bible,-0.34473055601119995,0.6511316299438477
bible,0.7719318270683289,-0.291083961725235
bible,-0.11617591977119446,0.15121260285377502
bible,0.6842395663261414,-0.12652602791786194
bible,0.00026964672724716365,0.3921317160129547
bible,0.686270534992218,-0.18990959227085114
bible,0.6416448950767517,-0.10050427168607712
bible,0.6986548900604248,-0.12573882937431335
bible,0.3468380570411682,-0.09250522404909134
bible,-0.7167151570320129,0.46138158440589905
bible,0.44555050134658813,-0.3485669791698456
bible,0.11611613631248474,-0.4987161159515381
bible,0.6268966197967529,-0.17753852903842926
bible,0.06726741790771484,0.08812737464904785
bible,-0.05945422127842903,-0.12070949375629425
bible,-0.23165389895439148,0.2218267321586609
bible,0.13025116920471191,0.2131948620080948
bible,0.36863598227500916,0.6842126846313477
bible,-0.2820449769496918,0.6417977213859558
bible,0.4280548393726349,-0.8640552759170532
bible,0.8280438184738159,-0.7479020953178406
bible,0.43210792541503906,0.41969722509384155
bible,-0.2476143091917038,0.8369616270065308
bible,0.3816973567008972,-0.3803969919681549
bible,0.36152201890945435,0.26123544573783875
bible,-0.38391798734664917,0.43805575370788574
bible,0.6291237473487854,-0.17300181090831757
bible,0.3412085473537445,0.4872886836528778
bible,0.3047191798686981,-0.12008917331695557
bible,0.3702957332134247,-0.007578731514513493
bible,0.10796446353197098,0.22163505852222443
bible,-0.07157667726278305,0.337453693151474
bible,0.3711250126361847,0.035815734416246414
bible,-0.7967759370803833,0.29886695742607117
bible,0.6568848490715027,-0.24393489956855774
bible,-0.3519134223461151,0.7323914170265198
bible,0.419166624546051,0.21687574684619904
bible,0.37057748436927795,0.1797344982624054
bible,0.08901367336511612,-0.34377241134643555
bible,0.27436548471450806,-1.184770107269287
bible,-0.12782379984855652,-0.08493638038635254
bible,0.30226877331733704,0.1423572599887848
bible,-0.5276853442192078,0.7644820809364319
bible,0.1589047908782959,0.052900779992341995
bible,0.26278284192085266,0.748781681060791
bible,-0.18397875130176544,0.5407700538635254
bible,0.5602207183837891,-0.5904771685600281
bible,0.28115037083625793,-0.3260982036590576
bible,0.29946503043174744,0.17938682436943054
bible,0.19314846396446228,-0.05360077694058418
bible,0.027235932648181915,-0.11381974071264267
bible,-0.008586704730987549,-0.103211410343647
bible,-0.04152285307645798,0.6273924708366394
bible,0.23324163258075714,0.20585855841636658
bible,0.38733193278312683,-0.2828444838523865
bible,-0.16544538736343384,-0.1564270257949829
bible,0.23944778740406036,-0.3201350271701813
bible,0.36195576190948486,0.4999850392341614
bible,0.21822185814380646,0.16782817244529724
bible,0.26588764786720276,-0.05448821559548378
bible,0.17101067304611206,0.1771811693906784
bible,0.3878055810928345,0.11558502167463303
bible,0.4144326150417328,0.3711254298686981
