Attempt,Reward,Average_Reward,Epsilon
153,15.0,21.66,0.8589229565610536
154,14.0,21.68,0.8580640336044925
155,13.0,21.49,0.857205969570888
156,22.0,21.32,0.8563487636013172
157,28.0,21.43,0.8554924148377159
158,9.0,21.22,0.8546369224228781
159,41.0,21.38,0.8537822855004553
160,23.0,21.47,0.8529285032149548
161,18.0,21.49,0.8520755747117399
162,16.0,21.5,0.8512234991370281
163,12.0,21.43,0.8503722756378911
164,24.0,21.36,0.8495219033622532
165,14.0,21.26,0.8486723814588909
166,13.0,21.02,0.847823709077432
167,15.0,20.88,0.8469758853683546
168,11.0,20.62,0.8461289094829862
169,19.0,20.68,0.8452827805735033
170,16.0,20.7,0.8444374977929298
171,23.0,20.76,0.8435930602951368
172,14.0,20.73,0.8427494672348417
173,20.0,20.71,0.8419067177676068
174,10.0,20.59,0.8410648110498392
175,15.0,20.54,0.8402237462387894
176,15.0,20.54,0.8393835224925505
177,17.0,20.51,0.838544138970058
178,16.0,20.36,0.8377055948310879
179,19.0,20.34,0.8368678892362568
180,9.0,19.68,0.8360310213470206
181,27.0,19.59,0.8351949903256736
182,22.0,19.69,0.8343597953353479
183,17.0,19.73,0.8335254355400126
184,11.0,19.71,0.8326919101044725
185,14.0,19.68,0.831859218194368
186,15.0,19.72,0.8310273589761736
187,24.0,19.78,0.8301963316171974
188,14.0,19.81,0.8293661352855802
189,13.0,19.61,0.8285367691502946
190,13.0,19.51,0.8277082323811443
191,16.0,19.54,0.8268805241487632
192,45.0,19.88,0.8260536436246144
193,14.0,19.77,0.8252275899809898
194,15.0,19.69,0.8244023623910088
195,20.0,19.8,0.8235779600286178
196,17.0,19.81,0.8227543820685892
197,11.0,19.74,0.8219316276865206
198,22.0,19.77,0.8211096960588341
199,17.0,19.75,0.8202885863627752
200,16.0,19.71,0.8194682977764125
201,11.0,19.57,0.818648829478636
202,27.0,19.7,0.8178301806491574
203,16.0,19.46,0.8170123504685082
204,9.0,19.21,0.8161953381180397
205,16.0,19.23,0.8153791427799216
206,16.0,19.24,0.8145637636371417
207,14.0,19.26,0.8137491998735046
208,12.0,19.14,0.812935450673631
209,15.0,19.14,0.8121225152229574
210,10.0,18.93,0.8113103927077344
211,25.0,18.95,0.8104990823150267
212,20.0,18.8,0.8096885832327116
213,21.0,18.56,0.8088788946494789
214,18.0,18.56,0.8080700157548294
215,11.0,18.38,0.8072619457390746
216,17.0,18.42,0.8064546837933355
217,15.0,18.39,0.8056482291095421
218,19.0,18.28,0.8048425808804326
219,14.0,18.24,0.8040377382995522
220,14.0,18.15,0.8032337005612527
221,25.0,18.19,0.8024304668606914
222,33.0,18.33,0.8016280363938307
223,11.0,18.33,0.8008264083574369
224,15.0,18.3,0.8000255819490795
225,9.0,18.24,0.7992255563671304
226,23.0,18.23,0.7984263308107633
227,12.0,18.07,0.7976279044799526
228,17.0,18.16,0.7968302765754727
229,14.0,18.03,0.7960334462988972
230,15.0,17.92,0.7952374128525983
231,20.0,18.01,0.7944421754397457
232,22.0,18.07,0.7936477332643059
233,9.0,18.01,0.7928540855310416
234,18.0,18.03,0.7920612314455105
235,17.0,17.86,0.7912691702140651
236,15.0,17.85,0.790477901043851
237,15.0,17.84,0.7896874231428072
238,23.0,17.91,0.7888977357196644
239,18.0,17.91,0.7881088379839447
240,9.0,17.79,0.7873207291459607
241,27.0,17.83,0.7865334084168147
242,24.0,17.92,0.7857468750083979
243,15.0,17.77,0.7849611281333895
244,13.0,17.76,0.784176167005256
245,14.0,17.69,0.7833919908382508
246,14.0,17.32,0.7826085988474126
247,9.0,17.22,0.7818259902485653
248,44.0,17.41,0.7810441642583167
249,29.0,17.5,0.7802631200940584
250,29.0,17.54,0.7794828569739644
251,22.0,17.62,0.7787033741169904
252,9.0,17.53,0.7779246707428734
253,26.0,17.64,0.7771467460721305
254,22.0,17.72,0.7763695993260584
255,20.0,17.79,0.7755932297267324
256,25.0,17.82,0.7748176364970056
257,9.0,17.63,0.7740428188605086
258,15.0,17.69,0.7732687760416481
259,22.0,17.5,0.7724955072656065
260,12.0,17.39,0.7717230117583408
261,17.0,17.38,0.7709512887465825
262,15.0,17.37,0.7701803374578359
263,11.0,17.36,0.7694101571203781
264,28.0,17.4,0.7686407469632577
265,24.0,17.5,0.7678721062162944
266,17.0,17.54,0.7671042341100781
267,10.0,17.49,0.766337129875968
268,14.0,17.52,0.7655707927460921
269,20.0,17.53,0.764805221953346
270,10.0,17.47,0.7640404167313927
271,16.0,17.4,0.7632763763146613
272,21.0,17.47,0.7625130999383466
273,10.0,17.37,0.7617505868384082
274,16.0,17.43,0.7609888362515699
275,12.0,17.4,0.7602278474153183
276,11.0,17.36,0.759467619567903
277,15.0,17.34,0.7587081519483351
278,16.0,17.34,0.7579494437963867
279,19.0,17.34,0.7571914943525904
280,23.0,17.48,0.7564343028582378
281,16.0,17.37,0.7556778685553796
282,37.0,17.52,0.7549221906868242
283,29.0,17.64,0.7541672684961374
284,25.0,17.78,0.7534131012276413
285,38.0,18.02,0.7526596881264136
286,16.0,18.03,0.7519070284382872
287,20.0,17.99,0.7511551214098489
288,9.0,17.94,0.750403966288439
289,10.0,17.91,0.7496535623221505
290,10.0,17.88,0.7489039087598284
291,11.0,17.83,0.7481550048510686
292,14.0,17.52,0.7474068498462175
293,11.0,17.49,0.7466594429963713
294,12.0,17.46,0.745912783553375
295,13.0,17.39,0.7451668707698216
296,11.0,17.33,0.7444217038990517
297,13.0,17.35,0.7436772821951526
298,13.0,17.26,0.7429336049129575
299,10.0,17.19,0.7421906713080445
300,21.0,17.24,0.7414484806367364
301,22.0,17.35,0.7407070321560997
302,10.0,17.18,0.7399663251239436
303,23.0,17.25,0.7392263587988196
304,20.0,17.36,0.7384871324400207
305,24.0,17.44,0.7377486453075807
306,12.0,17.4,0.737010896662273
307,16.0,17.42,0.7362738857656108
308,10.0,17.4,0.7355376118798452
309,12.0,17.37,0.7348020742679654
310,16.0,17.43,0.7340672721936974
311,13.0,17.31,0.7333332049215037
312,16.0,17.27,0.7325998717165821
313,18.0,17.24,0.7318672718448656
314,11.0,17.17,0.7311354045730207
315,9.0,17.15,0.7304042691684477
316,10.0,17.08,0.7296738648992792
317,29.0,17.22,0.7289441910343799
318,10.0,17.13,0.7282152468433455
319,28.0,17.27,0.7274870315965022
320,17.0,17.3,0.7267595445649057
321,13.0,17.18,0.7260327850203407
322,16.0,17.01,0.7253067522353204
323,13.0,17.03,0.724581445483085
324,18.0,17.06,0.723856864037602
325,19.0,17.16,0.7231330071735643
326,20.0,17.13,0.7224098741663908
327,17.0,17.18,0.7216874642922244
328,13.0,17.14,0.7209657768279322
329,13.0,17.13,0.7202448110511043
330,15.0,17.13,0.7195245662400531
331,23.0,17.16,0.7188050416738131
332,13.0,17.07,0.7180862366321393
333,15.0,17.13,0.7173681503955072
334,11.0,17.06,0.7166507822451117
335,16.0,17.05,0.7159341314628666
336,17.0,17.07,0.7152181973314037
337,18.0,17.1,0.7145029791340722
338,15.0,17.02,0.7137884761549381
339,42.0,17.26,0.7130746876787832
340,11.0,17.28,0.7123616129911045
341,19.0,17.2,0.7116492513781133
342,9.0,17.05,0.7109376021267352
343,18.0,17.08,0.7102266645246085
344,22.0,17.17,0.7095164378600839
345,22.0,17.25,0.7088069214222238
346,14.0,17.25,0.7080981145008015
347,11.0,17.27,0.7073900163863007
348,26.0,17.09,0.7066826263699144
349,11.0,16.91,0.7059759437435444
350,29.0,16.91,0.7052699677998009
351,32.0,17.01,0.704564697832001
352,17.0,17.09,0.7038601331341691
353,26.0,17.09,0.7031562730010349
354,10.0,16.97,0.7024531167280339
355,17.0,16.94,0.7017506636113059
356,18.0,16.87,0.7010489129476946
357,8.0,16.86,0.7003478640347469
358,30.0,17.01,0.6996475161707122
359,19.0,16.98,0.6989478686545415
360,32.0,17.18,0.698248920785887
361,11.0,17.12,0.6975506718651011
362,15.0,17.12,0.6968531211932361
363,15.0,17.16,0.6961562680720428
364,15.0,17.03,0.6954601118039707
365,21.0,17.0,0.6947646516921667
366,20.0,17.03,0.6940698870404746
367,23.0,17.16,0.6933758171534341
368,11.0,17.13,0.6926824413362807
369,25.0,17.18,0.6919897588949444
370,15.0,17.23,0.6912977691360495
371,14.0,17.21,0.6906064713669134
372,20.0,17.2,0.6899158648955466
373,11.0,17.21,0.689225949030651
374,13.0,17.18,0.6885367230816204
375,15.0,17.21,0.6878481863585387
376,17.0,17.27,0.6871603381721801
377,12.0,17.24,0.686473177834008
378,13.0,17.21,0.685786704656174
379,18.0,17.2,0.6851009179515178
380,18.0,17.15,0.6844158170335664
381,9.0,17.08,0.6837314012165328
382,13.0,16.84,0.6830476698153162
383,15.0,16.7,0.6823646221455009
384,12.0,16.57,0.6816822575233553
385,15.0,16.34,0.6810005752658319
386,23.0,16.41,0.680319574690566
387,11.0,16.32,0.6796392551158754
388,19.0,16.42,0.6789596158607596
389,17.0,16.49,0.6782806562448989
390,17.0,16.56,0.677602375588654
391,20.0,16.65,0.6769247732130653
392,37.0,16.88,0.6762478484398523
393,48.0,17.25,0.6755716005914124
394,42.0,17.55,0.674896028990821
395,27.0,17.69,0.6742211329618302
396,13.0,17.71,0.6735469118288684
397,12.0,17.7,0.6728733649170395
398,12.0,17.69,0.6722004915521225
399,18.0,17.77,0.6715282910605703
400,27.0,17.83,0.6708567627695098
401,12.0,17.73,0.6701859060067403
402,16.0,17.79,0.6695157201007336
403,27.0,17.83,0.6688462043806328
404,30.0,17.93,0.6681773581762521
405,13.0,17.82,0.6675091808180759
406,69.0,18.39,0.6668416716372578
407,25.0,18.48,0.6661748299656206
408,25.0,18.63,0.6655086551356549
409,46.0,18.97,0.6648431464805192
410,60.0,19.41,0.6641783033340387
411,14.0,19.42,0.6635141250307047
412,18.0,19.44,0.662850610905674
413,10.0,19.36,0.6621877602947683
414,20.0,19.45,0.6615255725344735
415,29.0,19.65,0.660864046961939
416,16.0,19.71,0.660203182914977
417,13.0,19.55,0.6595429797320621
418,48.0,19.93,0.6588834367523301
419,15.0,19.8,0.6582245533155777
420,12.0,19.75,0.6575663287622622
421,17.0,19.79,0.6569087624334999
422,10.0,19.73,0.6562518536710664
423,17.0,19.77,0.6555956018173954
424,25.0,19.84,0.654940006215578
425,16.0,19.81,0.6542850662093624
426,17.0,19.78,0.6536307811431531
427,11.0,19.72,0.65297715036201
428,16.0,19.75,0.6523241732116479
429,24.0,19.86,0.6516718490384363
430,13.0,19.84,0.6510201771893979
431,13.0,19.74,0.6503691570122084
432,12.0,19.73,0.6497187878551962
433,61.0,20.19,0.649069069067341
434,22.0,20.3,0.6484199999982736
435,57.0,20.71,0.6477715799982753
436,22.0,20.76,0.647123808418277
437,30.0,20.88,0.6464766846098587
438,43.0,21.16,0.6458302079252489
439,13.0,20.87,0.6451843777173236
440,20.0,20.96,0.6445391933396063
441,12.0,20.89,0.6438946541462667
442,20.0,21.0,0.6432507594921204
443,17.0,20.99,0.6426075087326283
444,25.0,21.02,0.6419649012238956
445,24.0,21.04,0.6413229363226717
446,17.0,21.07,0.640681613386349
447,15.0,21.11,0.6400409317729626
448,30.0,21.15,0.6394008908411897
449,31.0,21.35,0.6387614899503485
450,24.0,21.3,0.6381227284603982
451,12.0,21.1,0.6374846057319378
452,39.0,21.32,0.6368471211262058
453,30.0,21.36,0.6362102740050796
454,22.0,21.48,0.6355740637310745
455,28.0,21.59,0.6349384896673435
456,28.0,21.69,0.6343035511776761
457,22.0,21.83,0.6336692476264985
458,22.0,21.75,0.6330355783788719
459,18.0,21.74,0.632402542800493
460,38.0,21.8,0.6317701402576925
461,16.0,21.85,0.6311383701174348
462,52.0,22.22,0.6305072317473174
463,18.0,22.25,0.6298767245155701
464,50.0,22.6,0.6292468477910546
465,20.0,22.59,0.6286176009432635
466,16.0,22.55,0.6279889833423202
467,14.0,22.46,0.6273609943589779
468,24.0,22.59,0.6267336333646188
469,12.0,22.46,0.6261068997312542
470,18.0,22.49,0.6254807928315229
471,14.0,22.49,0.6248553120386914
472,24.0,22.53,0.6242304567266527
473,11.0,22.53,0.623606226269926
474,12.0,22.52,0.6229826200436561
475,14.0,22.51,0.6223596374236124
476,16.0,22.5,0.6217372777861888
477,19.0,22.57,0.6211155405084027
478,11.0,22.55,0.6204944249678943
479,23.0,22.6,0.6198739305429264
480,29.0,22.71,0.6192540566123834
481,16.0,22.78,0.6186348025557711
482,20.0,22.85,0.6180161677532153
483,15.0,22.85,0.6173981515854621
484,19.0,22.92,0.6167807534338766
485,19.0,22.96,0.6161639726804428
486,14.0,22.87,0.6155478087077623
487,29.0,23.05,0.6149322608990545
488,9.0,22.95,0.6143173286381555
489,20.0,22.98,0.6137030113095173
490,17.0,22.98,0.6130893082982078
491,24.0,23.02,0.6124762189899097
492,12.0,22.77,0.6118637427709198
493,26.0,22.55,0.6112518790281489
494,17.0,22.3,0.6106406271491208
495,14.0,22.17,0.6100299865219717
496,18.0,22.22,0.6094199565354498
497,33.0,22.43,0.6088105365789144
498,67.0,22.98,0.6082017260423355
499,40.0,23.2,0.6075935243162931
500,18.0,23.11,0.6069859307919768
501,31.0,23.3,0.6063789448611848
502,14.0,23.28,0.6057725659163237
503,33.0,23.34,0.6051667933504074
504,10.0,23.14,0.6045616265570569
505,28.0,23.29,0.6039570649304998
506,17.0,22.77,0.6033531078655693
507,9.0,22.61,0.6027497547577038
508,10.0,22.46,0.602147005002946
509,16.0,22.16,0.6015448579979431
510,25.0,21.81,0.6009433131399452
511,11.0,21.78,0.6003423698268052
512,17.0,21.77,0.5997420274569785
513,62.0,22.29,0.5991422854295215
514,46.0,22.55,0.598543143144092
515,16.0,22.42,0.5979446000009478
516,17.0,22.43,0.5973466554009469
517,12.0,22.42,0.596749308745546
518,10.0,22.04,0.5961525594368005
519,10.0,21.99,0.5955564068773637
520,25.0,22.12,0.5949608504704863
521,13.0,22.08,0.5943658896200158
522,17.0,22.15,0.5937715237303958
523,9.0,22.07,0.5931777522066654
524,36.0,22.18,0.5925845744544587
525,15.0,22.17,0.5919919898800042
526,9.0,22.09,0.5913999978901242
527,18.0,22.16,0.590808597892234
528,26.0,22.26,0.5902177892943418
529,20.0,22.22,0.5896275715050474
530,13.0,22.22,0.5890379439335424
531,14.0,22.23,0.5884489059896089
532,21.0,22.32,0.5878604570836192
533,20.0,21.91,0.5872725966265356
534,20.0,21.89,0.5866853240299091
535,12.0,21.44,0.5860986387058792
536,19.0,21.41,0.5855125400671733
537,18.0,21.29,0.5849270275271061
538,34.0,21.2,0.584342100499579
539,15.0,21.22,0.5837577583990794
540,12.0,21.14,0.5831740006406804
541,12.0,21.14,0.5825908266400397
542,15.0,21.09,0.5820082358133997
543,24.0,21.16,0.5814262275775862
544,33.0,21.24,0.5808448013500086
545,20.0,21.2,0.5802639565486586
546,10.0,21.13,0.57968369259211
547,27.0,21.25,0.5791040088995179
548,42.0,21.37,0.5785249048906184
549,13.0,21.19,0.5779463799857277
550,20.0,21.15,0.577368433605742
551,42.0,21.45,0.5767910651721362
552,46.0,21.52,0.576214274106964
553,16.0,21.38,0.5756380598328571
554,23.0,21.39,0.5750624217730242
555,25.0,21.36,0.5744873593512512
556,17.0,21.25,0.5739128719918999
557,38.0,21.41,0.573338959119908
558,15.0,21.34,0.572765620160788
559,15.0,21.31,0.5721928545406272
560,16.0,21.09,0.5716206616860866
561,25.0,21.18,0.5710490410244006
562,18.0,20.84,0.5704779919833761
563,33.0,20.99,0.5699075139913927
564,11.0,20.6,0.5693376064774013
565,19.0,20.59,0.5687682688709239
566,11.0,20.54,0.5681995006020529
567,38.0,20.78,0.5676313011014509
568,37.0,20.91,0.5670636698003494
569,28.0,21.07,0.5664966061305491
570,65.0,21.54,0.5659301095244186
571,37.0,21.77,0.5653641794148941
572,54.0,22.07,0.5647988152354793
573,80.0,22.76,0.5642340164202437
574,26.0,22.9,0.5636697824038235
575,14.0,22.9,0.5631061126214196
576,42.0,23.16,0.5625430065087982
577,11.0,23.08,0.5619804635022894
578,22.0,23.19,0.561418483038787
579,29.0,23.25,0.5608570645557482
580,28.0,23.24,0.5602962074911925
581,30.0,23.38,0.5597359112837013
582,36.0,23.54,0.5591761753724176
583,20.0,23.59,0.5586169991970452
584,68.0,24.08,0.5580583821978482
585,38.0,24.27,0.5575003238156504
586,32.0,24.45,0.5569428234918348
587,23.0,24.39,0.5563858806683429
588,36.0,24.66,0.5558294947876746
589,14.0,24.6,0.5552736652928869
590,13.0,24.56,0.5547183916275941
591,39.0,24.71,0.5541636732359665
592,16.0,24.75,0.5536095095627305
593,16.0,24.65,0.5530559000531677
594,29.0,24.77,0.5525028441531146
595,34.0,24.97,0.5519503413089615
596,16.0,24.95,0.5513983909676525
597,20.0,24.82,0.5508469925766849
598,21.0,24.36,0.5502961455841082
599,45.0,24.41,0.5497458494385241
600,78.0,25.01,0.5491961035890855
601,40.0,25.1,0.5486469074854965
602,16.0,25.12,0.548098260578011
603,19.0,24.98,0.547550162317433
604,15.0,25.03,0.5470026121551156
605,12.0,24.87,0.5464556095429605
606,26.0,24.96,0.5459091539334175
607,17.0,25.04,0.5453632447794842
608,27.0,25.21,0.5448178815347047
609,14.0,25.19,0.54427306365317
610,29.0,25.23,0.5437287905895168
611,15.0,25.27,0.5431850617989273
612,30.0,25.4,0.5426418767371284
613,16.0,24.94,0.5420992348603912
614,17.0,24.65,0.5415571356255309
615,27.0,24.76,0.5410155784899053
616,17.0,24.76,0.5404745629114154
617,26.0,24.9,0.539934088348504
618,13.0,24.93,0.5393941542601555
619,13.0,24.96,0.5388547601058953
620,76.0,25.47,0.5383159053457894
621,14.0,25.48,0.5377775894404436
622,28.0,25.59,0.5372398118510032
623,38.0,25.88,0.5367025720391522
624,20.0,25.72,0.536165869467113
625,23.0,25.8,0.5356297035976458
626,15.0,25.86,0.5350940738940482
627,22.0,25.9,0.5345589798201541
628,19.0,25.83,0.534024420840334
629,35.0,25.98,0.5334903964194936
630,13.0,25.98,0.5329569060230741
631,66.0,26.5,0.532423949117051
632,33.0,26.62,0.531891525167934
633,109.0,27.51,0.5313596336427661
634,20.0,27.51,0.5308282740091232
635,50.0,27.89,0.5302974457351142
636,34.0,28.04,0.5297671482893791
637,17.0,28.03,0.5292373811410898
638,17.0,27.86,0.5287081437599487
639,13.0,27.84,0.5281794356161887
640,30.0,28.02,0.5276512561805725
641,34.0,28.24,0.5271236049243919
642,12.0,28.21,0.5265964813194676
643,30.0,28.27,0.5260698848381481
644,52.0,28.46,0.5255438149533099
645,49.0,28.75,0.5250182711383566
646,10.0,28.75,0.5244932528672183
647,28.0,28.76,0.5239687596143511
648,44.0,28.78,0.5234447908547367
649,43.0,29.08,0.522921346063882
650,20.0,29.08,0.522398424717818
651,36.0,29.02,0.5218760262931003
652,50.0,29.06,0.5213541502668072
653,11.0,29.01,0.5208327961165404
654,52.0,29.3,0.5203119633204238
655,16.0,29.21,0.5197916513571034
656,20.0,29.24,0.5192718597057463
657,40.0,29.26,0.5187525878460405
658,18.0,29.29,0.5182338352581944
659,27.0,29.41,0.5177156014229363
660,19.0,29.44,0.5171978858215134
661,34.0,29.53,0.5166806879356919
662,12.0,29.47,0.5161640072477562
663,28.0,29.42,0.5156478432405085
664,26.0,29.57,0.515132195397268
665,32.0,29.7,0.5146170632018707
666,22.0,29.81,0.5141024461386688
667,28.0,29.71,0.5135883436925301
668,56.0,29.9,0.5130747553488376
669,9.0,29.71,0.5125616805934888
670,23.0,29.29,0.5120491189128954
671,66.0,29.58,0.5115370697939825
672,31.0,29.35,0.5110255327241885
673,14.0,28.69,0.5105145071914643
674,115.0,29.58,0.5100039926842729
675,37.0,29.81,0.5094939886915886
676,15.0,29.54,0.508984494702897
677,40.0,29.83,0.508475510208194
678,23.0,29.84,0.5079670346979859
679,30.0,29.85,0.5074590676632879
680,29.0,29.86,0.5069516085956246
681,13.0,29.69,0.506444656987029
682,24.0,29.57,0.505938212330042
683,28.0,29.65,0.505432274117712
684,46.0,29.43,0.5049268418435943
685,26.0,29.31,0.5044219150017507
686,38.0,29.37,0.5039174930867489
687,25.0,29.39,0.5034135755936622
688,39.0,29.42,0.5029101620180685
689,48.0,29.76,0.5024072518560504
690,25.0,29.88,0.5019048446041944
691,23.0,29.72,0.5014029397595902
692,86.0,30.42,0.5009015368198305
693,143.0,31.69,0.5004006352830107
694,45.0,31.85,0.4999002346477277
695,16.0,31.67,0.49940033441307996
696,49.0,32.0,0.49890093407866687
697,27.0,32.07,0.4984020331445882
698,40.0,32.26,0.4979036311114436
699,19.0,32.0,0.4974057274803321
700,21.0,31.43,0.49690832175285177
701,17.0,31.2,0.4964114134310989
702,20.0,31.24,0.4959150020176678
703,14.0,31.19,0.49541908701565013
704,19.0,31.23,0.49492366792863446
705,32.0,31.43,0.4944287442607058
706,26.0,31.43,0.4939343155164451
707,35.0,31.61,0.4934403812009287
708,25.0,31.59,0.4929469408197278
709,28.0,31.73,0.49245399387890804
710,21.0,31.65,0.4919615398850291
711,39.0,31.89,0.4914695783451441
712,30.0,31.89,0.4909781087667989
713,36.0,32.09,0.4904871306580321
714,77.0,32.69,0.4899966435273741
715,49.0,32.91,0.4895066468838467
716,14.0,32.88,0.48901714023696286
717,16.0,32.78,0.4885281230967259
718,21.0,32.86,0.48803959497362914
719,20.0,32.93,0.4875515553786555
720,17.0,32.34,0.48706400382327686
721,20.0,32.4,0.4865769398194536
